Date,Open,Close,RSI,MACD,MACD_Signal,ATR,SMA_50,OBV,ROC_10,SMA_Ratio,RealizedVol_20,TrendLabel,ExpectedReturn
2020-03-11 00:00:00+05:30,552.5,556.9,23.35739612174361,-15.472678365119007,-11.50226236373309,14.082334299787089,613.44,-117944088.0,-7.214261912695774,-0.0921687532603027,0.0105156144200282,-1,-0.1025318728676601
2020-03-12 00:00:00+05:30,537.5,510.6,14.235319162998566,-19.836250351228728,-13.169059961232218,17.019310421230866,610.866,-176944900.0,-14.843228819212806,-0.1641374704108592,0.0202361623534568,1,-0.045045045045045
2020-03-13 00:00:00+05:30,490.0,534.9,29.743644087657767,-21.09048765828061,-14.753345500641895,21.596502534000088,608.696,-110601694.0,-10.805402701350689,-0.1212362164364477,0.0237201548810813,-1,-0.1804075528136099
2020-03-16 00:00:00+05:30,517.5,499.8,23.21397169177212,-24.63280477738647,-16.72923735599081,22.72532378157151,606.0079999999999,-142588042.0,-15.115489130434778,-0.1752584124301988,0.0270439968841157,-1,-0.1040416166466586
2020-03-17 00:00:00+05:30,504.0,487.6,21.45123698577889,-28.100628106858156,-19.00351550616428,23.07351494003069,603.3499999999999,-185265324.0,-17.327907765344175,-0.1918455291290294,0.0271800908157355,-1,-0.0947497949138639
2020-03-18 00:00:00+05:30,492.5,438.4,16.131388983229332,-34.42213495351712,-22.08723939563485,25.99683530145707,599.512,-246452942.0,-25.80808935522085,-0.2687385740402194,0.033711392940256,1,-0.1199817518248174
2020-03-19 00:00:00+05:30,423.5,447.8,20.20313024125464,-38.23274989088793,-25.316341494685464,28.60420420849585,595.896,-179232464.0,-22.040389972144848,-0.2485265885322269,0.0346317400532603,-1,-0.1429209468512728
2020-03-20 00:00:00+05:30,437.5,441.4,19.508673394782537,-41.29311487155292,-28.511696170058958,29.775332479317576,592.01,-267870494.0,-23.32812228591281,-0.2544044864107025,0.0340881257666162,-1,-0.0294517444494789
2020-03-23 00:00:00+05:30,397.3,385.8,14.761487617368532,-47.655587550175824,-32.340474446082325,31.85566587365204,586.8979999999999,-318155040.0,-32.00563976031018,-0.3426455704398378,0.0419715445308064,-1,0.1679626749611198
2020-03-24 00:00:00+05:30,397.6,383.8,14.62363855339619,-52.25689135764196,-36.32375782839425,32.12311831124832,581.7139999999999,-379212392.0,-30.67196531791908,-0.340225609148138,0.0419862886045447,1,0.1782178217821781
2020-03-25 00:00:00+05:30,385.2,428.4,30.263220170808346,-51.70854657593998,-39.4007155779034,33.835752717587724,577.386,-331983494.0,-23.074160531513744,-0.2580353524332076,0.0520784128267948,1,-0.0294117647058822
2020-03-26 00:00:00+05:30,435.0,450.6,36.4987395533152,-48.91872036149039,-41.3043165346208,34.86891323776003,573.556,-274940132.0,-11.750881316098704,-0.2143748823131481,0.054145821748777,1,-0.043497558810475
2020-03-27 00:00:00+05:30,472.5,452.2,36.93640389841771,-46.04784546001008,-42.25302231969865,36.542562292205744,569.724,-219701260.0,-15.460833800710416,-0.206282340220879,0.0541936314574074,-1,-0.0827067669172931
2020-03-30 00:00:00+05:30,440.0,415.8,31.600385829509488,-46.17752642939149,-43.03792314163722,36.660950699905335,565.258,-258969886.0,-16.806722689075627,-0.2644066957035549,0.0562825873095975,1,-0.0214045214045215
2020-03-31 00:00:00+05:30,426.9,431.0,35.77299076985128,-44.54035309851491,-43.33840913301276,35.54231136419781,561.33,-223757892.0,-11.607875307629213,-0.2321807136621951,0.0573791810908446,-1,0.0394431554524361
2020-04-01 00:00:00+05:30,431.9,414.8,33.432139120535226,-44.04239276123542,-43.479205858657295,34.56786055246939,557.182,-252861408.0,-5.383211678832112,-0.2555394826107089,0.0574841784227369,-1,0.0713596914175505
2020-04-03 00:00:00+05:30,421.5,406.9,32.321416079719825,-43.780544716230224,-43.53947363017189,33.31301337015015,552.9119999999999,-287859534.0,-9.13354175971417,-0.2640781896576669,0.05742103886872,1,0.1366429098058492
2020-04-07 00:00:00+05:30,437.0,448.0,42.94218925252678,-39.79783704887598,-42.79114631391271,34.269226700853714,549.424,-227446282.0,1.495242410512021,-0.1846005999009872,0.0630025740845244,-1,-0.0006696428571428
2020-04-08 00:00:00+05:30,440.0,444.4,42.31578793163299,-36.51112492147445,-41.535142035425054,34.642853365078444,545.866,-283666036.0,15.189217210990137,-0.1858807839286564,0.0629981813168708,1,-0.0288028802880286
2020-04-09 00:00:00+05:30,456.5,462.5,46.53830996396565,-32.07610972283828,-39.6433355729077,33.66836383900141,542.984,-239208012.0,20.505471599791548,-0.1482253620732839,0.063905774391423,-1,-0.0488648648648649
2020-04-13 00:00:00+05:30,467.0,447.7,43.72015740136322,-29.416469784045372,-37.59796241513524,33.427766421929874,539.706,-273366530.0,4.505135387488335,-0.1704742952644589,0.0640643997771134,-1,0.0167522894795622
