Date,Open,Close,RSI,MACD,MACD_Signal,ATR,SMA_50,OBV,ROC_10,SMA_Ratio,RealizedVol_20,TrendLabel,ExpectedReturn
2020-03-11 00:00:00+05:30,253.0,245.1,21.904695842692732,-15.471916774923557,-8.367448288560107,14.926937887596967,313.85,-305531853.0,-25.0,-0.2190536880675482,0.02870246516644,-1,-0.0887392900856792
2020-03-12 00:00:00+05:30,231.9,212.6,16.50347415670671,-20.073462393399325,-10.70865110952795,16.467870895625758,311.413,-405302109.0,-35.2224253503961,-0.3173053148070248,0.0383546248489321,1,0.011994355597366
2020-03-13 00:00:00+05:30,200.0,242.0,32.67586445904129,-21.104605400542425,-12.787841967730843,19.87373726022392,309.46700000000004,-249598969.0,-24.833048610032616,-0.2180103209712183,0.0522447072292531,-1,-0.1107438016528926
2020-03-16 00:00:00+05:30,227.9,223.35,28.857474198913213,-23.15972194003581,-14.862217962191838,19.98275602735078,307.26000000000005,-325183576.0,-26.287128712871286,-0.2730911931263426,0.0534476022414062,-1,-0.0882023729572419
2020-03-17 00:00:00+05:30,227.2,215.15,27.34446239369725,-25.160058579923373,-16.921786085738145,19.83041631111144,305.18300000000005,-390598297.0,-25.13917884481558,-0.2950131560408018,0.0535997289268557,0,-0.0246339762956078
2020-03-18 00:00:00+05:30,221.0,215.2,27.369468384025343,-26.43656097778492,-18.8247410641475,20.060386574603484,303.119,-289192876.0,-25.75470070726239,-0.2900478030080596,0.0537577668401426,-1,-0.1561338289962824
2020-03-19 00:00:00+05:30,202.95,203.65,25.210924999706435,-28.05676586525155,-20.67114602436831,20.17035896213181,300.79600000000005,-382728853.0,-28.618997546442337,-0.3229630713174378,0.0539165046208973,1,-0.1004173827645471
2020-03-20 00:00:00+05:30,205.55,209.85,28.472029468881964,-28.51183504072821,-22.23928382764029,19.851047607693825,298.38900000000007,-305335832.0,-27.26169844020797,-0.2967234046831487,0.0547477816570385,-1,-0.0950679056468906
2020-03-23 00:00:00+05:30,190.0,181.6,23.45379336788852,-30.797010776036416,-23.95082921731952,20.54740135000141,295.37600000000003,-367087590.0,-32.86506469500925,-0.3851904013867072,0.0594590588550631,1,0.0613986784140969
2020-03-24 00:00:00+05:30,190.95,183.2,24.267932617234592,-32.108792212234704,-25.582421816302556,20.39401553928702,292.42500000000007,-299595580.0,-27.717498520418225,-0.3735145763871079,0.0599496034042282,1,0.0695960698689956
2020-03-25 00:00:00+05:30,178.0,189.9,27.734087868059294,-32.23615610427342,-26.913168673896728,20.280157286480804,289.66300000000007,-228027343.0,-22.521419828641363,-0.3444105736666403,0.0610189132073633,1,-0.0157977883096366
