Date,Open,Close,RSI,MACD,MACD_Signal,ATR,SMA_50,OBV,ROC_10,SMA_Ratio,RealizedVol_20,TrendLabel,ExpectedReturn
2020-03-11 00:00:00+05:30,450.0,465.65,29.733073256754594,-15.341420385026879,-8.565885082479124,16.86512833198085,527.031,-58307341.0,-12.298709859685486,-0.1164656348488039,0.021174609342525907,-1,-0.1347578653495114
2020-03-12 00:00:00+05:30,438.0,425.65,22.30219222534516,-20.020161932383758,-10.85674045246005,19.206904879696502,524.809,-109064377.0,-18.72255107886196,-0.18894302498623305,0.02717769867177247,1,-0.13720192646540585
2020-03-13 00:00:00+05:30,401.0,447.2,32.141741081167844,-21.738604319260105,-13.033113225820061,22.802840245432467,522.941,-41959353.0,-13.224022508974487,-0.144836606806504,0.029897643344718273,-1,-0.2060599284436493
2020-03-16 00:00:00+05:30,424.2,402.9,25.10378233609753,-26.371132066023506,-15.70071699386075,24.727637370758718,520.2220000000001,-76794132.0,-18.974358974358974,-0.22552294981757803,0.03596147521471925,-1,-0.1597170513775129
2020-03-17 00:00:00+05:30,407.0,367.25,21.09976903738514,-32.5439542942168,-19.06936445393196,26.136377558561666,517.053,-124027574.0,-27.43528946848449,-0.28972465105124623,0.03915124914463488,-1,-0.05867937372362153
2020-03-18 00:00:00+05:30,369.1,355.05,19.92834899425258,-37.98255912491851,-22.85200338812927,26.640922018664405,513.696,-185231703.0,-31.0247693054881,-0.3088324612222014,0.039184156444545426,-1,-0.20011266018870588
2020-03-19 00:00:00+05:30,336.1,338.55,18.437461497892592,-43.12696394526972,-26.90699549955736,28.066570445902663,509.948,-243217913.0,-33.40218353496607,-0.33610877971871633,0.039326774643015365,1,-0.1242061733865013
2020-03-20 00:00:00+05:30,328.0,345.7,21.18894843640815,-46.09563479944495,-30.74472335953488,28.6903868426239,505.936,-154577063.0,-31.476709613478693,-0.3167119951930679,0.04001673237577115,-1,-0.08330922765403537
2020-03-23 00:00:00+05:30,311.15,284.0,16.131643480976603,-52.81814746525811,-35.15940818067953,31.333930639579336,500.811,-211445475.0,-41.6058394160584,-0.43291980407778585,0.05265430098885372,1,0.16285211267605626
2020-03-24 00:00:00+05:30,295.3,296.5,20.282819969054476,-56.48600613545068,-39.424727771633755,31.717221308180807,495.969,-143548884.0,-35.226652102676134,-0.4021803782091219,0.05524761694569787,1,0.14620573355817879
2020-03-25 00:00:00+05:30,284.0,316.9,26.66256901345527,-57.08861898377302,-42.95750601406161,33.20527692902503,491.55500000000006,-77003149.0,-31.94459357886825,-0.3553112062739674,0.05898769141854357,1,-0.011044493531082389
2020-03-26 00:00:00+05:30,322.0,330.25,30.57804265154227,-55.84521173976606,-45.5350471592025,34.41561429123753,487.4480000000001,-829149.0,-22.412780453424176,-0.32249183502650547,0.06078019066408284,1,-0.019682059046177147
2020-03-27 00:00:00+05:30,355.8,339.85,33.33439715736894,-53.46880763987724,-47.12179925533745,34.35378469900628,483.50200000000007,72061647.0,-24.004919499105537,-0.2971073542612027,0.06179944792911838,-1,-0.08444902162718859
2020-03-30 00:00:00+05:30,330.1,313.4,29.821200447271735,-53.1075929446381,-48.31895799319758,33.95351436336298,479.1290000000001,35501115.0,-22.213948870687517,-0.3458964078567569,0.06312110337012591,1,-0.08535417996171024
2020-03-31 00:00:00+05:30,324.7,323.75,32.8055034974077,-51.39373421822978,-48.93391323820402,33.06040619455134,474.9070000000001,81781144.0,-11.844792375765822,-0.3182875805157642,0.06370054267415375,-1,0.00725868725868728
2020-04-01 00:00:00+05:30,319.0,311.15,31.07314761694773,-50.47041203408389,-49.241212997379996,31.816805752083386,470.5090000000002,48639042.0,-12.364455710463329,-0.3386949027542515,0.06321082622089981,-1,0.025068295034549326
2020-04-03 00:00:00+05:30,309.5,286.65,27.979245122349404,-51.12626602617377,-49.61822360313875,31.66203391264886,465.7850000000002,-8691243.0,-15.330084182543214,-0.38458730959562915,0.06436377426464643,1,0.1955346241060527
2020-04-07 00:00:00+05:30,308.3,326.1,38.58333106368389,-47.91046768919375,-49.276672420349755,32.46831720460251,461.75300000000016,48971438.0,-5.669655770899618,-0.29377827539831924,0.07403415068979358,-1,0.013952775222324298
2020-04-08 00:00:00+05:30,322.85,318.95,37.505491433462836,-45.41534970222432,-48.50440787672467,32.83843740427376,457.4550000000002,-24960204.0,12.306338028169005,-0.302772950344843,0.07393028266443306,1,0.026336416366201654
2020-04-09 00:00:00+05:30,332.4,342.7,43.1832042458346,-41.048344445171665,-47.013195190414066,32.353549018254206,453.56400000000025,27471845.0,15.58178752107926,-0.24442857016870867,0.07605396280789109,-1,-0.0020426028596439716
2020-04-13 00:00:00+05:30,341.05,330.65,41.14093123387633,-38.120367740128415,-45.23462970035693,31.224724088378906,449.6130000000002,-3523564.0,4.3389081729252155,-0.2645897694239272,0.0759122211464638,-1,0.13579313473461374
2020-04-15 00:00:00+05:30,342.7,327.35,40.57499309164577,-35.655196615207046,-43.31874308332696,30.91581522492327,445.62800000000027,-52657765.0,-0.878122634367895,-0.26541869002845464,0.07401066094099042,1,0.10371162364441733
2020-04-16 00:00:00+05:30,325.3,342.0,44.241989499412895,-32.14880674109253,-41.08475581488007,30.73968556600018,441.82400000000024,3836446.0,0.6326320435486199,-0.22593611935974545,0.07376706788486632,1,-0.029678362573099304
2020-04-17 00:00:00+05:30,362.0,375.55,51.60685285079337,-26.358913742956133,-38.13958740049528,31.651136597000168,438.8220000000002,72844465.0,19.83088704530953,-0.14418602531322522,0.0745024768605587,-1,-0.10544534682465723
2020-04-20 00:00:00+05:30,376.0,361.3,48.66653121564353,-22.6590384453512,-35.043477609466464,30.95462684007158,435.9560000000002,17033287.0,11.598455598455605,-0.1712466395691311,0.07219342772875981,-1,-0.02311098809853318
2020-04-21 00:00:00+05:30,341.0,331.85,43.1897737220424,-21.851340836739325,-32.405050254921036,31.12215349435218,432.2820000000002,-33085529.0,6.6527398360919365,-0.232329821736737,0.07420316814214126,1,0.009040229019135149
2020-04-22 00:00:00+05:30,326.0,335.95,44.13239323855374,-20.64244566376152,-30.052529336689133,29.966999673327024,428.3850000000002,16030132.0,17.198674341531483,-0.21577552902179153,0.07345517520979926,1,0.035570769459740914
2020-04-23 00:00:00+05:30,340.25,352.95,47.98610338482972,-18.103938668821513,-27.66281120311561,29.17292826808938,424.66200000000026,61983615.0,8.233670653173863,-0.16886841770631755,0.07414643166188672,-1,0.0195495112622186
2020-04-24 00:00:00+05:30,337.9,334.85,44.46895838908843,-17.352641864594204,-25.60077733541133,28.621290534654424,420.52700000000027,23470304.0,4.9851073836024495,-0.20373721544633328,0.062186306302597846,1,0.10631626101239355
2020-04-27 00:00:00+05:30,339.3,347.9,47.459081490032176,-15.525242466813893,-23.585670361691843,27.866198353607675,416.75600000000026,62451405.0,1.5173621243069757,-0.16521897705132071,0.062051596561847444,1,0.09269905145156665
2020-04-28 00:00:00+05:30,353.75,359.85,50.108333868637224,-12.963317098560765,-21.461199709065628,26.943612756921418,413.2740000000002,95385943.0,8.831090276727682,-0.12927016942754732,0.06079372415695085,1,-0.0605807975545366
2020-04-29 00:00:00+05:30,353.0,370.45,52.401026839230184,-9.962796458492846,-19.16151905895107,26.794068988569887,409.88800000000026,134728109.0,13.16633572628685,-0.09621652744164322,0.06048579787480554,1,-0.1068970171413145
2020-04-30 00:00:00+05:30,382.0,380.15,54.46322644909722,-6.72463588341401,-16.67414242384366,26.487349775100608,406.5050000000003,180463306.0,11.154970760233907,-0.06483315088375363,0.06043501293984386,-1,-0.10193344732342502
2020-05-04 00:00:00+05:30,359.0,338.05,45.29160937009756,-7.4693860210769,-14.833191143290307,27.748967648307705,402.44600000000025,141625440.0,-9.985354812941017,-0.1600115294971256,0.06325851072888611,-1,-0.003845584972637206
