Date,Open,Close,RSI,MACD,MACD_Signal,ATR,SMA_50,OBV,ROC_10,SMA_Ratio,RealizedVol_20,TrendLabel,ExpectedReturn
2020-03-11 00:00:00+05:30,150.5,151.9,14.750028563285351,-9.778115156292728,-8.427297206790476,5.01603233962418,189.035,-329446180.0,-12.976224577484963,-0.1964451027587482,0.0130183515050101,-1,-0.1616194865042791
2020-03-12 00:00:00+05:30,146.15,134.75,9.560865613590018,-11.405911481043972,-9.023020061641176,6.207744315365312,187.611,-389616076.0,-21.54294032023289,-0.2817585322822221,0.0260759684697756,1,-0.0426716141001854
2020-03-13 00:00:00+05:30,129.75,140.35,19.5175394098682,-12.10454493797394,-9.639325036907728,7.582191149982074,186.26899999999995,-318402837.0,-17.851916886157447,-0.2465198181125145,0.0288008708985927,-1,-0.0712504453152832
2020-03-16 00:00:00+05:30,136.65,127.35,15.305096996337433,-13.5510008379849,-10.421660197123163,8.090606067840495,184.69,-356852466.0,-25.460930640913084,-0.3104661865829227,0.0337525285563002,1,0.0993325480957989
2020-03-17 00:00:00+05:30,128.0,129.0,17.732068977011878,-14.398212715908189,-11.216970700880168,8.116277062994746,183.20299999999995,-301749609.0,-23.62344582593251,-0.2958630590110421,0.03442208760668,1,0.1767441860465117
2020-03-18 00:00:00+05:30,131.55,130.35,19.75808683884033,-14.790208201849111,-11.931618201073956,7.986542987066549,181.739,-243651812.0,-22.248732478377576,-0.2827626431310835,0.0349215698655898,1,0.0237821250479477
2020-03-19 00:00:00+05:30,130.35,140.0,32.545974076097934,-14.15897722129742,-12.37709000511865,8.576789916561795,180.488,-139878334.0,-13.660191181005244,-0.2243251628917157,0.0401453916548345,1,-0.0749999999999999
2020-03-20 00:00:00+05:30,142.8,151.8,44.24658135531446,-12.561756627175214,-12.414023329529964,8.867733493950238,179.44499999999996,-68196071.0,-6.670765447279425,-0.1540583465685862,0.0451819442809581,-1,-0.1604084321475626
2020-03-23 00:00:00+05:30,136.65,133.45,34.286508162840306,-12.631036712952124,-12.457426006214394,9.859323958668076,177.99699999999996,-127571876.0,-15.108142493638676,-0.2502682629482518,0.0517230029063898,-1,0.0134881978269014
2020-03-24 00:00:00+05:30,140.95,129.5,32.58607125804669,-12.856472259210904,-12.537235256813696,10.162229390191785,176.44799999999995,-188352591.0,-15.497553017944533,-0.2660727239753353,0.0518218707958672,-1,0.08996138996139
2020-03-25 00:00:00+05:30,130.6,127.45,31.707177663562643,-13.050115809593592,-12.639811367369676,10.23992729089237,174.789,-260622471.0,-16.096115865701123,-0.2708351212032793,0.0517881665245159,1,0.0804236955668888
2020-03-26 00:00:00+05:30,129.75,135.25,38.50358669433545,-12.430889351237084,-12.598026964143155,10.504932484400056,173.301,-193049919.0,0.3710575139146632,-0.2195659574959174,0.0544618395486471,1,0.097966728280961
