Date,Open,Close,RSI,MACD,MACD_Signal,ATR,SMA_50,OBV,ROC_10,SMA_Ratio,RealizedVol_20,TrendLabel,ExpectedReturn
2020-03-11 00:00:00+05:30,526.75,536.8,34.743335291832686,-12.84200924324773,-7.999583256123033,18.28635787271168,588.4030000000001,6027899.0,-7.837582625118056,-0.0877000967024304,0.0234053975837915,-1,-0.1603949329359164
2020-03-12 00:00:00+05:30,521.0,493.35,26.07481787080695,-17.537650713299854,-9.907196747558398,20.58376088180369,586.831,706479.0,-15.464359150102814,-0.159297992096532,0.0284989764220613,0,-0.0865511300293909
2020-03-13 00:00:00+05:30,460.0,492.9,26.002458439317632,-21.05261026147969,-12.136279450342656,27.77777796167486,585.2180000000001,-6153519.0,-13.986563127126772,-0.1577497616272911,0.0283441175607605,-1,-0.1189896530736457
2020-03-16 00:00:00+05:30,469.0,450.7,20.310322099559198,-26.93296192730179,-15.095615945734483,29.082936678698083,582.5310000000002,-11435115.0,-15.654533545429029,-0.226307269484371,0.032843587931226,0,-0.0826492123363656
2020-03-17 00:00:00+05:30,450.0,450.65,20.304650590369317,-31.23713531873159,-18.323919820333906,29.523441201648215,579.9040000000001,-16583684.0,-18.018919410587607,-0.2228886160467941,0.0322928765191433,-1,-0.0127593476090092
2020-03-18 00:00:00+05:30,455.0,434.25,18.48167182218323,-35.561634296988814,-21.77146271566489,29.96819540153049,576.9040000000001,-21520144.0,-23.148393947438272,-0.2472751098969674,0.0326227717293478,-1,-0.0393782383419689
2020-03-19 00:00:00+05:30,418.9,413.45,16.462861216913453,-40.20377299166904,-25.45792477086572,32.0668957299926,573.4580000000002,-30790198.0,-26.57609660806252,-0.2790230496392066,0.033318129293626,1,0.06917402346112
2020-03-20 00:00:00+05:30,413.5,444.9,29.077636575996667,-40.87378167847925,-28.541096152388427,33.3549746064217,570.7500000000002,-18873861.0,-22.81401804302568,-0.2204993429697769,0.0393751253698708,-1,0.0285457406158688
2020-03-23 00:00:00+05:30,415.0,417.15,25.428811760742597,-43.146594391182646,-31.46219580014727,34.147476420248715,567.4860000000003,-28399531.0,-26.324620275521028,-0.2649157864687416,0.0405145378388096,1,0.0732350473450798
2020-03-24 00:00:00+05:30,413.0,442.05,33.49335858913163,-42.44926424425586,-33.65960948896899,35.06551381880238,564.5970000000002,-18483577.0,-18.20704968082154,-0.2170521628701537,0.044048390120506,1,-0.0257889379029522
